,latitude,longitude,time,u10,v10,d2m,t2m,evabs,evaow,lmld,lmlt,lshf,lai_hv,lai_lv,skt,snowc,sde,smlt,stl1,stl2,stl3,slhf,ssr,str,sp,sro,ssrd,strd,tsn,e,tp
34445,27.55,68.7,2010-07-01,-0.32912958,1.8375094,296.9155,308.00467,-0.0005835419,-0.00027015293,1.9945927,304.20892,0.65001315,0.0,1.0733769,311.40173,0.0,0.0,-9.313226e-10,312.23627,312.03232,311.13275,-2732679.0,17695468.0,-6217148.0,99076.66,0.00024844706,22156858.0,39710108.0,273.16058,-0.0010927594,0.0030207094
34446,27.55,68.7,2010-08-01,-0.25990403,0.44386983,298.54166,303.6822,-0.0030494127,-0.00047510176,1.9134407,303.39468,0.65061057,0.0,1.2169236,304.39627,0.0,0.0,-9.313226e-10,305.4241,305.69357,306.65463,-10078972.0,15113426.0,-3606299.0,99370.45,0.0009272285,18916968.0,38373110.0,273.15988,-0.004030248,0.007294962
34447,27.55,68.7,2010-09-01,-0.59745944,1.0142,293.81815,304.6701,-0.0022064531,-0.00017546164,1.9490337,302.08322,0.6501625,0.0,1.2610917,306.1342,0.0,0.0,-9.313226e-10,307.03952,307.09866,307.1896,-6106829.0,16517800.0,-6706033.0,99708.57,5.736947e-07,20581374.0,36091736.0,273.15988,-0.0024419893,0.00010822341
34448,27.55,68.7,2010-10-01,-0.3670646,-0.17152,290.5245,301.57355,-0.0007812814,-1.1026626e-05,1.7860203,299.50684,0.6528862,0.0,1.1141477,303.63345,0.0,0.0,-9.313226e-10,304.75552,305.18176,306.09473,-2009647.0,15975712.0,-9066291.0,100147.63,0.0,19534132.0,32311170.0,273.16058,-0.0008036387,3.2521784e-06
34449,27.55,68.7,2010-11-01,-0.6600412,-1.1358027,283.9558,295.25565,-0.0002268427,-8.987263e-06,1.8728657,293.52267,0.6500701,0.0,0.97424835,296.6648,0.0,0.0,-9.313226e-10,298.12888,299.30902,302.32724,-609876.0,13788098.0,-9338471.0,100730.305,0.0,16584336.0,28333540.0,273.16058,-0.00024387194,1.3411045e-06
34540,26.55,68.7,2010-02-01,0.2632532,-0.49756098,278.6031,293.6369,-2.023927e-05,-8.92675e-05,8.750012,291.41675,0.6872137,0.0,0.5027379,296.34778,0.0,0.0,-9.313226e-10,296.3689,296.5141,297.1339,-275801.0,13905263.0,-10004164.0,100908.39,0.0,19248000.0,27611484.0,273.16058,-0.00011016801,6.1463565e-05
34541,26.55,68.7,2010-03-01,0.5905212,0.69234324,283.01562,302.35577,-3.708084e-05,-6.160117e-05,3.1698494,297.02826,0.7644381,0.0,0.5027379,306.0323,0.0,0.0,-9.313226e-10,305.6108,304.03726,301.51117,-246689.0,16748920.0,-11348393.0,100425.836,0.0,23361692.0,31503720.0,273.16058,-9.854976e-05,3.874302e-07
34542,26.55,68.7,2010-04-01,1.3925099,1.7576888,282.3792,306.81342,-4.8456248e-05,-8.5053034e-05,3.1413765,300.0313,0.79987496,0.0,0.5027379,311.12576,0.0,0.0,-9.313226e-10,310.69437,309.02258,306.05618,-335935.0,18465868.0,-12207290.0,100010.58,0.0,25792488.0,33550642.0,273.15988,-0.00013416633,6.337091e-05
34543,26.55,68.7,2010-05-01,2.2763693,2.5375478,286.4436,309.73434,-5.503022e-05,-0.00016084663,3.4332333,302.21313,0.79977894,0.0,0.5027379,314.28177,0.0,0.0,-9.313226e-10,313.87338,312.23187,309.2649,-543061.0,19749868.0,-12157281.0,99523.1,5.736947e-07,27559902.0,35483370.0,273.15988,-0.00021701725,0.00010917708
34544,26.55,68.7,2010-06-01,2.067192,5.1674385,294.16217,307.18777,-4.306389e-05,-0.00056462677,4.5757465,302.24896,0.7996047,0.0,0.5028877,311.8235,0.0,0.0,-9.313226e-10,311.68576,310.9923,309.81573,-1538125.0,18401668.0,-8859970.0,99354.86,2.2947788e-06,25648102.0,37329696.0,273.15988,-0.00061508175,0.0007094238
34545,26.55,68.7,2010-07-01,0.85520756,3.572317,297.0395,306.8111,-3.7597958e-05,-0.0012490135,3.427538,304.3672,0.79977185,0.0,0.50378716,311.18237,0.0,0.0,-9.313226e-10,311.21475,310.85614,310.4289,-3274356.0,15795551.0,-6262784.5,99221.09,9.180978e-06,22104914.0,39613596.0,273.16058,-0.0013093143,0.0022057462
34546,26.55,68.7,2010-08-01,0.81813,1.6141407,297.64594,304.00342,-3.7597958e-05,-0.002606299,2.7455902,303.74915,0.7998536,0.0,0.5054859,306.21063,0.0,0.0,-9.313226e-10,306.24445,306.03046,306.45743,-6691459.0,13683372.0,-4392505.0,99481.25,1.893565e-05,19102294.0,38633844.0,273.15988,-0.002675876,0.0029844455
34547,26.55,68.7,2010-09-01,-0.08909023,2.4789698,293.16623,304.61578,-4.1365158e-05,-0.00086943316,3.096529,302.50827,0.7998536,0.0,0.50543594,308.47644,0.0,0.0,-9.313226e-10,308.5224,308.52722,308.55765,-2295996.0,14889128.0,-7836290.0,99821.83,3.4421682e-06,20626274.0,36392890.0,273.15988,-0.0009181062,0.000729464
34548,26.55,68.7,2010-10-01,0.52429605,1.1406896,287.0397,303.20154,-3.929669e-05,-0.00013236469,2.7868767,300.46918,0.7998608,0.0,0.5036372,306.50073,0.0,0.0,-9.313226e-10,306.63718,307.13855,307.71777,-430430.0,14564115.0,-10289734.0,100236.266,0.0,20105074.0,32781088.0,273.16058,-0.00017206836,3.3788383e-05
34549,26.55,68.7,2010-11-01,-0.49629986,-1.930145,282.4061,296.98532,-2.3858855e-05,-7.410883e-05,4.29599,295.67725,0.7679512,0.0,0.5027878,299.1613,0.0,0.0,-9.313226e-10,299.59973,301.18835,303.74515,-245257.0,12170660.0,-9546158.0,100800.06,0.0,16758656.0,29489134.0,273.16058,-9.7978394e-05,3.2521784e-06
34640,25.55,68.7,2010-02-01,0.63852906,-0.49691725,281.19733,293.50516,-1.2631062e-05,-2.8360635e-05,11.697055,290.1406,0.67681664,0.0,1.2113776,295.44342,0.0,0.0,-9.313226e-10,296.2388,296.26407,296.77463,-141694.0,15777093.0,-9649182.0,101142.28,0.0,19509920.0,27380062.0,273.16058,-5.6648627e-05,3.9514154e-05
34641,25.55,68.7,2010-03-01,1.7429247,1.3695297,285.68735,301.4938,-1.8909806e-05,-5.248701e-06,7.0508347,294.755,0.72464895,0.0,1.0373528,304.00284,0.0,0.0,-9.313226e-10,304.3797,303.46326,301.0669,-61994.0,18844246.0,-10626406.0,100695.016,0.0,23474824.0,30908490.0,273.16058,-2.4841167e-05,3.874302e-07
34642,25.55,68.7,2010-04-01,2.8921132,2.4110582,286.3723,305.48236,-1.7949613e-05,-6.4722262e-06,7.4053345,297.30627,0.7532516,0.0,0.9450693,308.03064,0.0,0.0,-9.313226e-10,308.52844,307.6527,305.10526,-69630.0,20549558.0,-11008715.0,100321.61,0.0,25967248.0,32760876.0,273.15988,-2.788892e-05,7.0668757e-06
34643,25.55,68.7,2010-05-01,3.9847212,3.0615304,291.35825,307.5783,-2.592709e-05,-8.355756e-05,7.6317015,299.5881,0.7527822,0.0,0.9777958,310.15775,0.0,0.0,-9.313226e-10,310.76663,310.0133,307.6169,-315890.0,21492094.0,-10080134.0,99875.984,5.736947e-07,27273330.0,34950796.0,273.15988,-0.00012635719,0.00011585653
34644,25.55,68.7,2010-06-01,4.0567327,3.7982605,295.67468,305.383,-0.000999334,-0.00024309824,8.005421,300.62582,0.75280005,0.0,1.0842191,307.30884,0.0,0.0,-9.313226e-10,308.17307,307.98254,307.2814,-3297742.0,19619060.0,-6956351.0,99725.805,0.00023410283,24930132.0,36507590.0,273.15988,-0.0013186471,0.0016818438
34645,25.55,68.7,2010-07-01,2.4647574,2.8069417,297.45065,305.1935,-0.0006899829,-0.00034873362,6.2072983,302.38852,0.75280005,0.0,1.2147751,307.24518,0.0,0.0,-9.313226e-10,307.96466,307.85812,307.4639,-3298696.0,15622211.0,-4620961.0,99538.695,2.4098903e-05,20043446.0,38918824.0,273.16058,-0.001319028,0.0022830442
34646,25.55,68.7,2010-08-01,2.4330378,1.9366415,297.3329,303.45343,-0.0018004853,-0.00042439136,5.88056,301.60956,0.75287116,0.0,1.3619192,304.47128,0.0,0.0,-9.313226e-10,305.1338,305.10663,305.2594,-6394133.0,13524878.0,-3598100.5,99770.945,1.2623146e-05,17228792.0,38405960.0,273.15988,-0.0025568376,0.0019032378
34647,25.55,68.7,2010-09-01,1.6666265,2.0470383,295.0951,302.75784,-0.0019267963,-0.00038272177,5.524637,300.89313,0.75288534,0.0,1.3522761,303.99292,0.0,0.0,-9.313226e-10,304.94586,305.0855,305.5042,-6199415.0,16116149.0,-5813250.5,100106.59,0.0003356617,20209402.0,35854756.0,273.15988,-0.0024791292,0.003294589
34648,25.55,68.7,2010-10-01,1.3627193,1.1683693,289.03677,302.3442,-0.00052961975,-5.8270292e-05,5.419283,298.55518,0.75291026,0.0,1.2015846,304.21796,0.0,0.0,-9.313226e-10,305.12897,305.24515,305.31494,-1538602.0,16362918.0,-9275345.0,100492.31,0.0,20115198.0,32378374.0,273.16058,-0.00061508175,7.768534e-05
34649,25.55,68.7,2010-11-01,-0.30041063,-1.6359681,284.0457,296.7265,-8.775294e-05,-7.302128e-05,8.317922,294.24603,0.75012964,0.0,1.0684304,298.19608,0.0,0.0,-9.313226e-10,299.4371,300.32086,302.59473,-473860.0,13463086.0,-8665400.0,101001.125,0.0,16294242.0,29781192.0,273.16058,-0.00018940028,7.1005896e-05
34860,29.35,68.8,2010-02-01,0.60445213,-0.129035,274.7629,287.87128,-2.5705434e-05,-0.00044485228,6.711996,287.04614,0.79991055,0.0,0.51462936,289.15692,0.0,0.0,-9.313226e-10,289.29413,289.41467,290.58276,-1215027.0,12778152.0,-8647637.0,91868.72,1.7210841e-06,18232894.0,25405900.0,273.16058,-0.00048594875,0.00039928034
34861,29.35,68.8,2010-03-01,0.58709204,-0.53425264,278.67438,295.79523,-8.834386e-05,-0.001446621,3.4609947,293.03723,0.79998165,0.0,0.5156286,295.9402,0.0,0.0,-9.313226e-10,295.72562,294.85193,293.58408,-3921983.0,15623816.0,-9123405.0,91670.94,1.3196841e-05,22701388.0,28276948.0,273.16058,-0.0015681516,0.0020368379
34862,29.35,68.8,2010-04-01,0.6376718,-0.008016825,275.88077,301.48688,-9.861123e-05,-0.0004506983,3.7663765,296.87537,0.79998875,0.0,0.5156286,303.61365,0.0,0.0,-9.313226e-10,303.22205,301.67902,298.9372,-1414995.0,17430644.0,-10873172.0,91383.7,1.7210841e-06,25702688.0,30549230.0,273.15988,-0.0005657524,0.00033057295
34863,29.35,68.8,2010-05-01,1.2107658,-0.034409046,276.5461,304.7683,-0.000104742125,-0.0006975207,3.3506584,299.51645,0.79998875,0.0,0.5156286,307.11072,0.0,0.0,-9.313226e-10,306.6709,304.83548,301.8818,-2060712.0,18781652.0,-11476558.0,90975.83,2.8684735e-06,27559460.0,31895824.0,273.15988,-0.0008240179,0.00056914426
34864,29.35,68.8,2010-06-01,-0.10902202,1.2559144,288.30737,304.69897,-8.642324e-05,-0.0007603989,3.0481243,301.6272,0.79998523,0.0,0.5156286,309.07507,0.0,0.0,-9.313226e-10,308.7561,307.1679,304.53516,-2213909.0,17677412.0,-9186804.0,90776.41,3.4421682e-06,25788968.0,35350984.0,273.15988,-0.0008853469,0.00080103613
34865,29.35,68.8,2010-07-01,-0.1280967,0.7142296,294.59506,303.0398,-6.537163e-05,-0.0020433182,2.5505428,303.58984,0.79998165,0.0,0.5156286,306.5064,0.0,0.0,-9.313226e-10,306.61548,306.1807,305.45886,-5598082.0,15188059.0,-5820629.0,90686.95,1.7788261e-05,22196036.0,37302910.0,273.16058,-0.0022385763,0.0034634974
34866,29.35,68.8,2010-08-01,0.14644837,0.115254164,296.18198,299.52032,-0.00011656061,-0.002416237,2.2074337,302.12708,0.7999959,0.0,0.5156286,300.95865,0.0,0.0,-9.313226e-10,301.2055,301.39493,302.01782,-6928174.5,11727279.0,-3687461.0,90881.45,0.0010597724,17173326.0,36378740.0,273.15988,-0.002770345,0.0073999334
34867,29.35,68.8,2010-09-01,0.12758815,0.31931138,290.25485,299.33316,-0.00012963498,-0.0022988417,2.6295586,300.31198,0.79998875,0.0,0.5156286,300.16187,0.0,0.0,-9.313226e-10,300.33936,300.53217,301.0601,-6197506.0,14399202.0,-6445877.5,91194.95,1.0902062e-05,20975794.0,33131758.0,273.15988,-0.002478177,0.0011102259
34868,29.35,68.8,2010-10-01,0.250394,-0.07689428,284.35046,297.43826,-0.00010333862,-0.00044831913,2.8801289,297.57254,0.79998875,0.0,0.5156286,299.36932,0.0,0.0,-9.313226e-10,299.619,300.126,300.73593,-1382542.0,13397281.0,-9235994.0,91539.63,0.0,19330758.0,29891850.0,273.16058,-0.00055280095,2.0429492e-05
34869,29.35,68.8,2010-11-01,-0.09294808,-0.6881001,275.56464,290.48602,-5.850196e-05,-0.00026906515,3.2040176,291.83804,0.79998523,0.0,0.51452935,291.08163,0.0,0.0,-9.313226e-10,291.76962,293.67926,296.5808,-819388.0,11427947.0,-9484672.0,91895.805,0.0,16421021.0,25430658.0,273.16058,-0.00032767514,1.3411045e-06
34930,28.65,68.8,2010-02-01,-0.41271484,-0.4805026,278.07928,292.2307,-5.3183176e-06,-0.00014154147,5.47196,290.56134,0.79991055,0.0,0.50563574,294.15414,0.0,0.0,-9.313226e-10,294.22104,294.5291,295.5324,-370774.0,12662592.0,-9418266.0,99565.77,5.736947e-07,18215726.0,27038992.0,273.16058,-0.0001482605,0.00010536052
34931,28.65,68.8,2010-03-01,-0.0815891,-0.51848173,282.17984,300.75665,-1.0341406e-05,-0.00037877914,2.900772,296.8882,0.79998875,0.0,0.50593555,302.97394,0.0,0.0,-9.313226e-10,302.61008,301.2494,299.30328,-984516.0,15662737.0,-10688986.0,99116.87,1.7210841e-06,22674536.0,30418360.0,273.16058,-0.0003937655,0.0003372524
34932,28.65,68.8,2010-04-01,-0.2736205,0.09916139,280.47516,306.09705,-1.4551682e-05,-0.00025179912,3.087988,300.4863,0.79994255,0.0,0.50593555,308.90384,0.0,0.0,-9.313226e-10,308.4742,306.86154,304.14752,-675259.0,17789360.0,-11859686.0,98690.125,1.1473894e-06,25817140.0,32538550.0,273.15988,-0.00026996527,0.00025136583
34933,28.65,68.8,2010-05-01,0.4347099,0.11461043,282.06723,309.21786,-1.7137034e-05,-0.00034941337,3.0630722,302.9504,0.799971,0.0,0.50593555,312.36554,0.0,0.0,-9.313226e-10,311.89056,310.06613,307.1148,-926769.0,19048082.0,-12414977.0,98185.41,1.1473894e-06,27641780.0,34017530.0,273.15988,-0.00037052901,0.0002771318
34934,28.65,68.8,2010-06-01,-1.874812,1.5874269,292.1424,308.05664,-2.4154317e-05,-0.0009774477,2.9925995,303.93573,0.7999354,0.0,0.50593555,312.1787,0.0,0.0,-9.313226e-10,311.8737,310.62723,308.6245,-2549415.0,17508486.0,-9117666.0,97994.195,6.886199e-06,25330276.0,37247836.0,273.15988,-0.0010194317,0.0013392549
34935,28.65,68.8,2010-07-01,-1.3962334,1.1805999,296.53015,308.0555,-1.987e-05,-0.0011142843,2.860197,305.962,0.79994255,0.0,0.50623536,312.64575,0.0,0.0,-9.313226e-10,312.59406,311.94897,310.71793,-2935510.0,15393498.0,-7001714.5,97894.89,0.00019967556,22212764.0,39688380.0,273.16058,-0.0011738962,0.0030464754
34936,28.65,68.8,2010-08-01,-0.6653992,0.2533307,298.76068,303.2882,-3.9666193e-05,-0.0030775797,2.1120472,304.93658,0.79997456,0.0,0.50828385,304.22504,0.0,0.0,-9.313226e-10,304.4905,304.7627,305.84763,-8012007.0,12480826.0,-3719707.0,98177.2,0.0008910801,18147494.0,38115416.0,273.15988,-0.0032038356,0.0067615155
34937,28.65,68.8,2010-09-01,-1.0164567,0.3759582,293.471,304.0762,-3.9592152e-05,-0.0017896981,2.3896656,303.5476,0.7999674,0.0,0.5101825,305.99692,0.0,0.0,-9.313226e-10,306.03967,306.0105,306.09018,-4613994.0,14349848.0,-7160486.0,98519.42,9.180978e-06,20738086.0,35616260.0,273.15988,-0.0018450827,0.0011121333
34938,28.65,68.8,2010-10-01,-0.43264663,-0.36270308,289.1246,301.32974,-2.9915711e-05,-0.0004776849,2.2031631,301.08987,0.79998875,0.0,0.508134,303.76083,0.0,0.0,-9.313226e-10,303.98578,304.60892,305.37274,-1277070.0,13399688.0,-9611470.0,98943.71,1.1473894e-06,19312710.0,31884706.0,273.16058,-0.00051051844,0.00021033175
34939,28.65,68.8,2010-11-01,-0.19796526,-0.95041335,281.41428,294.34515,-1.617684e-05,-0.00034207187,2.7747746,295.1827,0.79998875,0.0,0.50583565,295.27783,0.0,0.0,-9.313226e-10,295.88223,297.80768,300.80392,-895748.0,11473288.0,-9648636.0,99494.375,0.0,16414418.0,27342670.0,273.16058,-0.0003583394,1.3411045e-06
34940,28.55,68.8,2010-02-01,-0.5571672,-0.5451957,278.70642,292.21686,-7.608207e-06,-0.00010265899,5.990896,290.43143,0.79535913,0.0,0.5304179,294.46408,0.0,0.0,-9.313226e-10,294.58002,294.90125,295.93362,-282006.0,12755682.0,-9427831.0,99948.2,5.736947e-07,18169944.0,27173904.0,273.16058,-0.00011283439,7.386878e-05
34941,28.55,68.8,2010-03-01,-0.23954356,-0.5348964,282.95056,300.58563,-1.5438069e-05,-0.00024561328,3.1385288,296.57706,0.7984029,0.0,0.5282695,303.37448,0.0,0.0,-9.313226e-10,303.05942,301.72595,299.7476,-666668.0,15778698.0,-10758943.0,99487.81,1.1473894e-06,22658688.0,30549230.0,273.16058,-0.00026672753,0.00020842254
34942,28.55,68.8,2010-04-01,-0.3649212,0.09368992,281.07953,305.92026,-2.1199696e-05,-0.00018382282,3.2481537,300.17728,0.79991055,0.0,0.5221739,309.13028,0.0,0.0,-9.313226e-10,308.75128,307.13504,304.37534,-525402.0,17881248.0,-11857500.0,99054.5,5.736947e-07,25801732.0,32660830.0,273.15988,-0.00020996993,0.00018933788
34943,28.55,68.8,2010-05-01,0.36205518,0.1577394,282.98773,308.96945,-2.7995324e-05,-0.00035355997,3.1442242,302.74777,0.7999532,0.0,0.5213245,312.4264,0.0,0.0,-9.313226e-10,312.02426,310.25513,307.346,-972585.0,19161636.0,-12329169.0,98545.69,1.1473894e-06,27651024.0,34132228.0,273.15988,-0.0003888132,0.00028476678
34944,28.55,68.8,2010-06-01,-1.8533798,1.5227334,292.44202,308.0035,-7.128087e-05,-0.0009364579,3.0089722,303.86304,0.7999141,0.0,0.5214244,312.224,0.0,0.0,-9.313226e-10,311.9797,310.781,308.78998,-2588072.0,17577902.0,-9044976.0,98352.83,1.1475757e-05,25260724.0,37344852.0,273.15988,-0.0010348591,0.0013917405
34945,28.55,68.8,2010-07-01,-1.4313821,1.1239531,296.4764,308.2184,-4.8899325e-05,-0.0010037546,2.9897537,305.85828,0.7999212,0.0,0.52457213,312.86652,0.0,0.0,-9.313226e-10,312.85788,312.20956,310.93103,-2777063.0,15555603.0,-6949792.5,98253.52,9.869039e-05,22177106.0,39872304.0,273.16058,-0.0011104723,0.0024758112
34946,28.55,68.8,2010-08-01,-0.7339817,0.21824837,298.77103,303.50772,-0.00017757411,-0.0028853423,2.2003155,304.95422,0.7999674,0.0,0.5406606,304.68216,0.0,0.0,-9.313226e-10,304.97476,305.18295,306.18994,-8001984.5,12847970.0,-3806881.0,98539.12,0.0007579643,18311250.0,38303384.0,273.15988,-0.0031996453,0.0065038577
34947,28.55,68.8,2010-09-01,-1.092112,0.3592217,293.51648,304.2472,-0.00015585753,-0.0014598086,2.4836292,303.55615,0.79995674,0.0,0.5491544,306.79086,0.0,0.0,-9.313226e-10,306.8769,306.82632,306.8031,-4107156.0,14553281.0,-7365714.0,98882.98,7.459894e-06,20682180.0,35859810.0,273.15988,-0.0016424316,0.0009556301
34948,28.55,68.8,2010-10-01,-0.48022592,-0.4769621,289.54095,301.28467,-8.029258e-05,-0.00040855282,2.231636,301.03107,0.79998165,0.0,0.54021084,304.1005,0.0,0.0,-9.313226e-10,304.39413,305.0362,305.8431,-1235549.0,13576238.0,-9632512.0,99310.55,1.1473894e-06,19273972.0,32045388.0,273.16058,-0.0004941388,0.00021033175
34949,28.55,68.8,2010-11-01,-0.20546663,-1.088168,282.03003,294.30472,-3.6932994e-05,-0.00029931474,2.9982948,295.06137,0.79998523,0.0,0.5266206,295.68826,0.0,0.0,-9.313226e-10,296.34842,298.25726,301.28677,-840864.0,11574804.0,-9653828.0,99870.24,0.0,16382723.0,27538216.0,273.16058,-0.0003362461,1.3411045e-06
35040,27.55,68.8,2010-02-01,-0.6137477,-0.6002332,280.66318,292.40405,-4.572305e-05,-9.858026e-05,6.0286236,290.08875,0.6582839,0.0,1.1540688,294.1117,0.0,0.0,-9.313226e-10,294.9342,295.0902,296.12067,-452383.0,14944500.0,-9116027.0,100723.74,5.736947e-07,18567888.0,27285066.0,273.16058,-0.00018082932,0.00018074922
35041,27.55,68.8,2010-03-01,-0.5038012,-0.41516566,285.04678,300.7243,-1.654611e-05,-1.2726057e-05,3.1670017,296.2771,0.68196183,0.0,1.1143974,303.31787,0.0,0.0,-9.313226e-10,303.67258,302.76364,300.40836,-91106.0,18318610.0,-10423911.0,100241.19,0.0,22910044.0,30796316.0,273.16058,-3.6459416e-05,1.0885298e-05
35042,27.55,68.8,2010-04-01,0.13744688,0.603189,283.42166,306.0046,-2.5262358e-05,-4.9637398e-05,2.860197,298.91928,0.693127,0.0,0.94866675,309.13736,0.0,0.0,-9.313226e-10,309.503,308.43448,305.37048,-261961.0,20576844.0,-11486122.0,99800.484,5.736947e-07,25805696.0,32967034.0,273.15988,-0.0001046448,0.00011585653
35043,27.55,68.8,2010-05-01,0.76519275,0.95240355,285.43524,309.44086,-3.6120648e-05,-0.000119245145,2.8181973,301.70953,0.6930879,0.0,0.8831139,312.64716,0.0,0.0,-9.313226e-10,313.053,311.96423,308.76617,-439498.0,21985230.0,-11849302.0,99292.49,5.736947e-07,27665110.0,34666320.0,273.15988,-0.00017568702,0.000120628625
35044,27.55,68.8,2010-06-01,0.23882067,3.1989634,293.14145,308.53384,-0.0003129705,-0.00021393644,3.177681,302.13403,0.69299895,0.0,0.92333496,311.9367,0.0,0.0,-9.313226e-10,312.56516,311.97833,310.10815,-1568191.0,20099756.0,-8567841.0,99093.89,2.8684735e-06,25354928.0,37591936.0,273.15988,-0.0006270809,0.000693202
35045,27.55,68.8,2010-07-01,-0.26911986,1.9977939,296.80185,308.00583,-0.0005208297,-0.00026994897,2.9064674,304.06137,0.6930487,0.0,1.0552399,311.36493,0.0,0.0,-9.313226e-10,312.17,311.9572,311.0319,-2550370.0,17542994.0,-6156481.0,98990.484,0.00018647872,22196476.0,39748508.0,273.16058,-0.0010198127,0.0027706847
35046,27.55,68.8,2010-08-01,-0.21896875,0.4869988,298.40527,303.67294,-0.003040992,-0.00049250375,2.4743767,303.3038,0.69368523,0.0,1.2067809,304.32693,0.0,0.0,-9.313226e-10,305.33978,305.602,306.5583,-10099494.0,14984224.0,-3550004.5,99280.19,0.00077116117,18959668.0,38390800.0,273.15988,-0.0040386287,0.0072634704
35047,27.55,68.8,2010-09-01,-0.55952466,1.0718124,293.6291,304.7163,-0.0021812648,-0.00018130755,2.6914902,302.0116,0.69313055,0.0,1.2428049,306.0974,0.0,0.0,-9.313226e-10,306.9841,307.04465,307.13068,-6056241.0,16349677.0,-6638808.0,99618.3,5.736947e-07,20587096.0,36139740.0,273.15988,-0.0024216098,0.00012826361
35048,27.55,68.8,2010-10-01,-0.31905663,-0.26099634,290.2125,301.7226,-0.0007968672,-1.4425488e-05,2.5462723,299.57098,0.6947129,0.0,1.1194937,303.64902,0.0,0.0,-9.313226e-10,304.75433,305.1759,306.06412,-2049736.0,15867776.0,-9016555.0,100052.44,0.0,19568468.0,32370288.0,273.16058,-0.00081963744,1.37500465e-05
35049,27.55,68.8,2010-11-01,-0.66154134,-1.2703389,283.80804,295.31342,-0.00022558705,-1.2386125e-05,3.4723854,293.75525,0.6931625,0.0,0.9615075,296.7016,0.0,0.0,-9.313226e-10,298.14572,299.31607,302.3091,-600808.0,13688989.0,-9305951.0,100632.65,0.0,16604585.0,28382048.0,273.16058,-0.00024025328,1.3411045e-06
35140,26.55,68.8,2010-02-01,0.23624885,-0.48275542,278.20947,293.81714,-3.375695e-05,-8.4849074e-05,5.184374,291.54025,0.6722901,0.0,0.50603545,296.57846,0.0,0.0,-9.313226e-10,296.6255,296.7782,297.43314,-310163.0,14269197.0,-10114566.0,100878.84,0.0,19252842.0,27618052.0,273.16058,-0.00012388127,6.62338e-05
35141,26.55,68.8,2010-03-01,0.6501025,0.7930844,282.72842,302.51175,-6.1234925e-05,-6.214506e-05,2.1447906,297.79495,0.77237815,0.0,0.50603545,306.2743,0.0,0.0,-9.313226e-10,305.8951,304.31665,301.75827,-323049.0,17196314.0,-11460162.0,100397.11,0.0,23366974.0,31527972.0,273.16058,-0.00012921449,3.874302e-07
35142,26.55,68.8,2010-04-01,1.4527341,1.9121802,282.26352,306.8839,-7.7411765e-05,-8.478109e-05,2.1583157,300.17993,0.79979676,0.0,0.50603545,311.2503,0.0,0.0,-9.313226e-10,310.87625,309.2151,306.23074,-428044.0,18912058.0,-12278614.0,99984.31,0.0,25775760.0,33554180.0,273.15988,-0.00017130608,6.814301e-05
35143,26.55,68.8,2010-05-01,2.3794577,2.705879,286.42294,309.77362,-8.612778e-05,-0.00016057491,2.3134995,302.1848,0.79976475,0.0,0.50603545,314.3695,0.0,0.0,-9.313226e-10,314.0155,312.34692,309.3057,-645192.0,20190440.0,-12184335.0,99497.66,5.736947e-07,27552418.0,35510656.0,273.15988,-0.0002579661,0.00010822341
